geneID,A_1_R1,A_1_R2,A_1_R3,A_1_R4,A_1_R5,A_308_R1,A_308_R2,A_308_R3,A_308_R4,A_308_R5,E_1_R1,E_1_R2,E_1_R4,E_1_R5,E_1_R6,E_1_R7,E_1_R8,E_1_R9,E_308_R1,E_308_R2,E_308_R3,E_308_R4,E_308_R6,E_308_R7,E_308_R8
ENSMUSG00000001986,3.399277465,3.125629952,3.349115799,3.029818796,3.356408034,2.279371149,2.356446617,2.755310423,2.498011828,2.823425601,3.43335396,3.082283683,3.352541142,5.407680391,1.959103807,1.897747191,2.05180812,2.513063962,4.436767254,4.683964128,5.291945021,3.389695681,3.421221779,3.034828698,1.53511933
ENSMUSG00000002028,1.646007532,1.424404676,1.789446571,1.208331433,1.398734005,0.860941884,0.907415106,1.372770061,0.901595672,1.055939172,9.595684073,0.920152029,8.370171123,10.56389245,0.32109407,0.384880402,0.832217545,6.80922973,6.468157564,5.112536536,0.969929087,6.455064722,0.448771026,0.771468014,0.160804839
ENSMUSG00000002052,19.96367644,16.82208099,21.49194239,17.82836037,18.3164174,12.57174445,14.45879506,19.9046003,13.76791973,14.65450442,35.71952853,17.83937488,37.0096298,38.86328862,5.597627972,6.011824313,11.76506021,38.5269915,36.52410962,32.15641969,11.79432574,34.1285544,7.990361894,13.96549601,3.981821687
ENSMUSG00000002055,12.22953001,10.67555446,12.59153544,10.49700117,11.75279167,6.634701558,8.040475188,9.27072132,6.869317169,7.733371077,19.89486256,2.930522473,18.64373279,22.34481246,1.485487649,1.307590883,4.20720842,12.42222289,23.99143577,21.25675373,3.072232291,14.45797009,5.017934325,6.611187608,0.191259625
ENSMUSG00000002058,11.70630562,10.80729933,11.7490306,11.98032333,12.55482299,12.52986406,13.20890187,13.46095435,16.48193402,13.84418134,12.81322145,35.72651034,11.97730031,17.97250512,27.04077225,30.40757757,20.4087648,15.44619848,15.66652438,13.45866408,26.35999838,15.24771576,17.85816541,23.88093056,42.77004994
ENSMUSG00000002059,81.61749107,79.92533864,78.9979884,77.72442842,84.32723841,91.52548462,88.9551328,83.3636049,89.43997899,89.77397966,80.2324199,122.9768973,81.75572094,75.89572426,93.22708571,109.0981759,93.93938468,75.50548259,89.22945666,82.98582372,126.3866528,87.68193983,96.50308225,92.15468752,146.313769
ENSMUSG00000002068,16.59059858,16.62481066,16.7053301,16.66401172,15.84347326,18.84916508,18.79094119,15.54678026,18.90746924,19.20107462,25.42904761,13.00053032,25.27045409,34.47970213,6.070889534,10.47930514,17.34596769,19.70767121,36.69745565,32.68531854,5.499497922,17.80964884,21.0445563,11.27842896,3.159561185
ENSMUSG00000002105,17.63289319,16.53884794,17.38556264,15.75129044,16.65416677,15.98004441,18.15932783,18.68668328,19.25693308,18.12813571,33.83355028,14.42246724,28.87332765,28.63004067,11.93359682,17.48626773,10.4521112,16.92957123,40.13087495,41.53359452,22.16812409,28.23744816,19.41698089,22.1076505,14.73528464
ENSMUSG00000002107,16.86833621,16.34739785,16.73461193,16.9521442,16.27532901,18.27043209,19.07999403,20.15748047,18.02243788,19.23915419,14.63438921,3.981751447,12.34659214,10.26062458,11.1509865,13.48381679,7.268954803,11.31765683,12.73607828,12.04642479,18.71253433,17.84172717,10.25868218,16.21205112,9.081912581
ENSMUSG00000002147,25.17226511,23.74847792,25.49649084,21.57082844,23.98419667,18.82646892,21.09733369,21.32738887,19.83894689,20.14673157,37.04894354,19.81033192,42.27479267,34.91035922,14.93823002,18.15351415,25.56649838,28.26893719,33.36652181,31.82182531,23.19813441,37.21011271,23.26424541,30.58257876,16.61631321
ENSMUSG00000002205,18.50112675,18.49906118,18.29434204,18.71390111,17.57196034,15.27322809,16.73802381,16.36901803,15.99648391,15.33368948,13.44501552,13.28066944,17.30363897,14.8923704,13.51142053,16.06794981,7.96938552,11.76863975,11.64850675,12.4672462,21.28031313,17.9521631,12.12168946,18.24742124,15.59816825
ENSMUSG00000002210,6.906582815,6.215367777,6.809599855,5.407328936,6.048836538,4.184542163,4.798636953,5.266583948,4.340066589,5.236996781,8.931239708,6.096846131,9.539015962,7.43463037,3.875163901,2.827377441,10.45631209,7.492085472,11.55400818,9.249730462,2.850086005,9.057691124,3.640134519,3.141422641,4.144882701
ENSMUSG00000002222,9.497082997,10.30733182,10.44402778,10.55122571,10.20207032,11.09019666,11.43396108,11.24338393,11.07825923,10.44620368,10.15244994,7.77631845,12.49642659,7.731376718,12.00938696,10.05988839,11.86780343,8.767327663,6.967982133,6.966002603,8.444754852,13.43130699,6.377516717,9.13942522,8.674812567
ENSMUSG00000002227,14.02598302,13.62780783,12.29501441,13.28817299,13.60806759,10.58877128,10.65801306,11.06830437,12.00647491,12.00267505,17.72638144,7.885769565,13.7125839,10.78060928,8.882635575,7.894963955,4.589129205,10.58631144,11.29268602,11.15540382,15.20007751,14.34113801,11.76213409,16.88245778,5.99859732
ENSMUSG00000002249,17.0289399,16.14734893,18.94332368,15.88583922,18.05096478,13.81903598,15.51969506,14.94594929,14.90286133,16.53501234,14.94068602,10.26210888,12.93045578,11.56744226,9.111529128,10.75441401,4.972289045,10.03688798,11.77829171,10.94614337,17.27606909,15.16422528,6.190408961,12.46064091,11.35609927
ENSMUSG00000002319,28.8047143,27.81669376,28.5712068,27.38954983,29.7873313,28.88056739,28.59681503,30.92285097,33.76333793,32.72654531,22.57772964,19.82411462,10.1019426,25.0552547,16.14398577,11.77387516,17.38428766,25.67408743,21.73942775,17.76049458,16.72587825,11.03079635,22.75962241,17.5476367,15.92625038
ENSMUSG00000002325,0.961017499,1.105575388,1.13233406,1.055706798,0.719008636,1.151526803,1.610543534,1.051199327,1.251526688,1.42609206,4.984948457,1.164861854,2.732056378,1.65700154,0.474220141,0.339488857,1.050587406,0.917016072,1.394852586,1.364623088,0.203060884,1.54374466,0.225530929,0.196798378,0.588457642
ENSMUSG00000002329,10.2387213,10.45824031,12.18029824,10.78162164,11.01079863,9.615911999,8.146304956,7.520012398,10.93686383,8.507151806,12.65317187,14.77487248,9.305189197,9.811266625,14.26154982,15.32324721,13.28198139,10.9081605,13.42164504,12.87730565,11.51489961,10.59008998,11.52144512,11.34101047,24.90777928
ENSMUSG00000002343,10.2117429,9.782154565,9.718739481,11.44394864,10.87138159,12.66429462,13.07917209,11.15044281,12.65483806,12.19078696,11.91543001,12.38692871,11.07989256,11.43028944,10.56377106,11.12885422,11.25736325,10.46017678,14.59465757,14.5275405,13.51643114,9.573480445,16.89770157,14.59402812,18.33516245
ENSMUSG00000002379,22.14432202,24.06229791,22.05142987,25.45748138,23.55446522,27.8509921,29.14285731,23.50130713,28.7508744,28.813182,19.68946476,46.25016424,20.8223129,18.87572832,34.69803998,40.49705516,41.26072018,14.91639416,20.7673998,22.50025918,39.89721833,21.24160691,48.87847561,35.19496048,42.44806929
ENSMUSG00000002393,17.6336581,16.26324181,15.76172171,17.5925579,18.20568545,19.21768102,20.96056854,18.08042559,20.1678563,18.48802206,11.74178351,21.14560903,10.06338847,13.57238028,25.71658246,23.48170969,11.97587468,15.02133851,13.55253991,14.11061729,17.07302588,10.52660742,18.65217223,15.44796287,24.80321728
ENSMUSG00000002458,24.66968768,25.15695999,26.38751131,25.13397406,27.0981287,28.86175629,30.76806157,29.14512092,30.97783939,28.86215527,36.21954527,32.31798027,28.95846044,37.7428743,29.78525993,27.0610707,51.67470993,31.22200571,42.00199308,45.56860895,29.81039496,33.31169892,35.53228502,28.09316386,33.33363496
ENSMUSG00000002486,2.039806179,1.72849262,1.988402403,1.509342332,1.703746728,1.569944655,1.116968141,1.560867143,0.896450764,1.209711448,5.108781423,2.067521894,5.969280172,4.370246858,1.049002936,1.728888892,2.229160018,3.656900209,4.849793093,4.266992485,1.268511463,5.364018504,1.930122996,1.486186797,1.969321213
ENSMUSG00000002489,3.539764924,2.548445902,3.979501084,2.786917394,3.010831978,1.700603483,1.91280417,2.060831929,1.650105501,1.734385204,9.628935241,1.544756506,5.8285528,14.02338794,0.561056794,0.54748353,0.40844044,7.500318687,7.745984051,7.805136797,1.753887433,5.593998467,0.949495206,1.760626026,0.276049412
ENSMUSG00000002504,1.533296234,1.811376188,1.692377212,1.846421072,1.805966038,2.649627249,2.919032927,2.374503094,2.482152392,2.667597443,0.841011232,1.473147912,0.348189147,0.97386682,0.662440994,3.100761068,0.91493527,0.785219366,0.662482536,0.282687392,0.766601176,0.30763575,0.702793861,2.291788196,1.206575746
ENSMUSG00000002524,88.39555994,84.36672111,96.62882482,86.79125426,88.04657603,81.0625229,78.06304562,80.94565281,79.27958389,82.25536104,77.42102352,72.81229475,71.27796054,85.45780464,45.83507487,55.94307153,70.84688615,100.0002324,87.63967496,84.86210461,69.08614146,70.82556928,65.50249692,70.11310836,48.31103584
ENSMUSG00000002546,17.29197242,15.91366918,18.9682164,15.92538867,16.26317473,11.312508,12.04426679,14.8760204,13.21598069,12.57037547,23.02318682,8.60737069,23.87379815,20.90837324,6.548020329,6.826724627,5.437193822,19.9057175,18.39392293,19.44634931,11.76754128,21.58706791,6.748235184,12.88805365,5.700800004
ENSMUSG00000002602,259.1638739,261.9699718,233.7446653,252.0547313,262.5814087,274.2902057,301.6065395,305.499591,299.0659605,297.4328246,212.6540129,169.7580553,181.7523182,268.3189865,160.068409,170.7078543,192.5365788,151.296767,331.7853888,319.0003728,214.9817688,198.6290433,248.890555,203.4079371,164.8959317
ENSMUSG00000002603,18.5881786,16.70641664,18.33173774,15.14342596,17.20666696,16.42654512,20.36776426,20.18716379,18.44631146,20.31473188,23.80663795,20.67561079,25.54283565,21.32494238,12.05804266,10.81768604,6.69304776,26.96634643,14.49040845,18.61887278,13.50943989,17.32533824,7.433737298,9.933375521,8.993747525
ENSMUSG00000002658,59.61999017,52.23913907,58.78859703,56.89055963,53.79494922,39.14642349,42.38694596,45.8461705,36.41991604,39.82148039,62.56756712,49.43929661,67.08909296,58.79927301,21.30881048,28.86993779,43.54804398,52.88582765,67.45070046,70.78775483,44.17046893,63.62666995,32.58457942,41.18592047,32.44641698
ENSMUSG00000002718,43.20049277,46.42303157,42.87913378,45.70800742,47.01190994,49.94551058,51.93017318,51.14295686,52.67660626,51.05059886,48.61866745,52.05585022,46.12613969,49.66883436,41.11360754,38.05104038,75.00484664,29.96402275,54.54490395,46.08849811,38.39384772,35.52242377,73.15077114,49.05216131,27.79425603
ENSMUSG00000002731,19.15864425,19.23465877,17.7119792,20.29934429,20.49434246,22.26885421,22.71185854,19.99648615,24.25792817,21.55058013,19.06619144,30.37829709,17.02778682,17.02813914,55.53488925,50.84516438,21.43581595,21.46704121,14.31091098,13.89419519,54.77755645,20.42051419,36.9855517,43.22457205,76.00081574
ENSMUSG00000002732,25.39349411,29.63771686,26.91171306,29.1030313,28.50581849,31.18281539,34.92592696,29.0361153,33.19263602,33.36193132,20.85519016,33.9194346,19.15121283,13.15895458,41.03733081,52.39320549,19.89493791,12.11867395,13.11519875,16.13917903,46.834041,23.99201135,23.63483918,41.33542553,49.65179086
ENSMUSG00000002733,15.62040605,13.38243328,17.13170166,16.22178795,15.16346723,17.1423669,17.92405475,17.81041102,19.36353136,19.05666897,26.63917898,17.62916278,27.29841387,29.72162428,18.42083468,18.57021873,17.19716188,25.0273644,30.81690093,28.41796295,12.27760276,22.79903841,18.25047186,13.80323846,11.11178605
ENSMUSG00000002767,73.90794339,79.38430814,72.36640708,75.01973595,79.8498624,72.58947932,64.5934767,62.86231834,64.946761,68.41548157,47.24374056,100.7809805,52.02546998,48.50176903,92.22465662,92.50266051,113.6908424,44.14486519,55.01373009,59.55114889,77.98004074,65.41004431,86.27715473,67.20521456,102.3022179
ENSMUSG00000002768,60.90503429,62.47165808,60.47845777,64.29926917,60.85284656,61.19858793,50.30390128,46.07494653,52.09984992,52.49554885,41.38728131,58.72348391,39.15585923,43.80144629,71.82279893,93.34427119,126.319247,43.49124414,54.09533904,63.50186783,69.27372099,62.11916572,73.93702999,68.26656065,106.4249951
ENSMUSG00000002808,9.586691763,10.16500526,9.829774073,11.18181045,11.8229845,13.89664499,14.42481338,13.89311471,14.43775635,13.11632214,12.02198537,12.39183587,12.15714227,13.03729705,19.35990106,21.51719573,15.23310267,18.72665914,12.14593319,12.1589614,19.09776551,12.35693901,14.75739131,19.12706924,20.95365019
ENSMUSG00000002812,39.39129648,36.24478522,37.47295527,35.10443636,34.52681741,27.57101901,29.49648748,35.64278154,29.56634774,30.18072768,44.52398035,28.17848937,51.11392665,47.85205026,19.89736537,21.14118687,16.99649188,36.047371,44.72867947,49.89879354,44.41654081,56.22354,25.38596003,45.63085774,26.90570975
ENSMUSG00000002833,50.3900143,45.07715324,53.00080901,42.73820872,46.8455308,38.61410681,35.40253926,38.70033232,32.51254585,33.33570966,62.56887028,22.96977624,62.46553515,58.37244557,28.09648071,24.35522556,22.06783306,54.00809261,57.10752042,59.12117796,34.3900401,69.18073388,28.02414071,35.91849623,22.95340658
ENSMUSG00000002835,21.99616266,18.98278137,22.09951018,18.56055059,20.1695283,13.80483262,13.58305405,17.1861543,14.19161507,14.18417374,26.01371562,4.236943722,19.45467914,21.95850234,2.202257388,3.400925694,9.115650101,11.34537541,31.63292487,27.72516341,3.989962217,14.92038038,11.45108868,7.825888593,0.814667423
ENSMUSG00000002871,19.86180733,18.46452948,18.77159869,18.38464045,19.0804531,20.32918611,20.54362407,20.34610276,22.86857989,20.9225986,16.57441183,13.52675921,20.3438514,17.78909313,14.62064256,21.97420621,16.22039636,22.81786447,20.14525963,18.79881708,31.16195815,20.80372026,17.10939537,23.02576033,33.01064441
ENSMUSG00000002897,9.982159816,10.68562485,10.25499437,10.67156965,10.79541323,11.16835692,11.06056365,12.93237965,11.70899367,11.86342779,6.312471207,4.740507638,5.089806148,4.002009863,3.017604202,3.639371857,3.428739178,1.340529666,4.132473892,4.455870539,3.720423207,5.744342104,2.818525081,3.95570317,3.253659837
ENSMUSG00000002910,1.434801408,1.154983298,1.786061755,0.914199092,1.250426523,0.698961975,0.731576564,1.032747271,0.653422368,1.004483158,3.191138368,2.020160511,2.08985249,3.087763457,1.876788521,0.637529488,1.258214454,5.355607396,2.10862303,1.75279645,1.236878226,3.124041703,0.595045524,1.675500748,1.795522609
ENSMUSG00000002949,13.49593565,14.41402669,15.59970807,13.2457791,13.82174628,12.00224855,13.09477716,12.43943178,11.29768336,12.42492063,16.82512638,9.071321012,13.77441304,16.31538731,7.311064308,8.018772141,10.25793598,20.85476533,21.47316157,17.59449507,9.731185938,13.55210845,8.827570317,9.07636256,10.28292105
ENSMUSG00000002957,31.75578837,31.54991819,32.01368634,32.14675207,31.45428601,31.05574388,33.87430411,33.56977701,35.39950156,33.29322367,32.71735051,26.99953084,27.30055104,38.49074947,28.23223185,28.89250087,39.53118398,26.91161225,45.39310956,47.05000893,38.87285097,33.580541,36.86689289,41.65900369,27.07319619
ENSMUSG00000002963,12.96230932,13.54943911,13.7213934,13.20872844,13.92550922,13.06238713,10.60269582,10.87670869,11.38314536,11.76388216,14.72996909,23.7074464,19.59663969,9.817790644,13.19387702,13.13348646,16.47052813,8.43880953,12.84082344,12.36469959,12.92845056,15.76795322,13.99203949,12.70507516,13.81954369
ENSMUSG00000002981,50.98575586,54.55081062,45.00257295,51.37488548,54.02242501,54.69494138,60.55091952,59.67903444,58.6664167,58.40854573,39.3522476,60.23444143,50.0095051,41.52026157,42.71345254,46.419206,55.61842501,36.75184068,43.3564157,41.47500064,48.02628532,40.53264881,64.86242211,49.70846489,42.5602477
ENSMUSG00000002985,1.120607807,1.081760313,2.043406872,0.877827122,0.909468434,0.710892688,0.351235172,0.536397255,0.632178784,1.050961939,6.160008676,0.142931688,6.065726257,1.528425123,0.311477417,0.329627301,0.068202334,2.359850466,10.08471375,5.34091158,0.15115778,3.760880339,0.037033323,0.068669997,0.33523907
ENSMUSG00000002997,34.83239186,36.30418579,35.00377749,34.80826216,35.15393234,37.7028956,38.79507886,37.18139206,36.60047441,37.48928707,43.60329282,26.50760813,32.26680576,65.38507516,43.13243008,35.65441807,24.0658536,83.54859575,40.05177155,32.24238456,29.84728495,36.69676486,43.50284098,37.29018675,38.36248453
ENSMUSG00000003031,20.41022672,20.24693974,23.47756154,18.99612493,21.12203374,15.14234833,14.82252548,14.39164425,13.82865506,15.66053346,14.61355765,11.05409558,17.99379095,12.173289,14.427402,15.76991826,8.254624917,8.464050663,11.04945101,9.42244637,18.15676567,16.71157547,6.573886753,14.62566842,13.66772339
ENSMUSG00000003038,13.84280232,15.60472335,15.65953357,15.11476812,14.09283153,12.06397361,9.560364331,8.750481676,8.80023196,10.52909066,10.44102596,4.564909741,9.632469707,7.100743957,8.698140324,11.87654495,9.303979751,5.263770209,7.898806628,8.243939965,10.79545899,9.330454085,10.67455098,13.07080433,13.42918957
ENSMUSG00000003099,34.34511494,33.0519481,37.05508672,32.14893554,32.78854081,34.38285531,36.1819691,35.7328834,38.83785412,37.472474,41.20546344,22.30096487,45.27292414,42.10642718,17.18913382,15.4621374,24.33924695,36.19959807,51.15390281,40.192164,17.34075921,33.62160318,28.46336189,20.02751179,12.04210451
ENSMUSG00000003123,4.347825495,3.764867276,4.517023673,4.517275203,4.378239509,3.034381912,3.513751738,3.321429314,3.365843257,3.328659413,3.043845661,1.360526431,3.138147291,4.489211228,2.543389696,2.476266286,1.081997968,11.92937067,2.325530689,2.110946628,6.220816394,4.913555218,4.783073631,3.793735287,3.804227596
ENSMUSG00000003131,35.59046166,36.23680238,32.55550432,34.61031619,35.06207904,38.80864946,41.86284306,36.11176575,39.17829532,38.88435269,32.55800521,29.86030342,33.16648996,36.05631477,45.78178217,39.50829201,38.21480796,36.744156,38.28961124,33.6899794,36.33357561,32.07162539,45.74877234,31.5983671,31.81604533
ENSMUSG00000003178,1.09000704,1.158458595,1.208416825,0.720953074,1.081774962,0.710775166,0.639434982,0.846526287,0.573856907,0.808655816,4.373695467,0.650529392,3.381851782,4.624732412,0.111918692,0.315840608,0.343086263,2.970153999,4.215868413,3.142011336,0.887117996,2.683917219,0.479039414,0.657978677,0.273035014
ENSMUSG00000003199,53.31879613,54.7785511,52.99377058,54.15589549,52.94662722,49.51293163,42.52807493,44.76053953,45.08556137,44.86699241,30.76557491,49.23467266,28.18059957,30.67576037,83.46729565,74.73383423,35.17724803,56.1208883,30.52093262,32.15892022,71.28209003,40.57165742,52.26362042,56.90453742,75.06375261
ENSMUSG00000003200,62.6253187,63.80537052,63.85862206,59.87293606,63.71004378,63.2040822,63.15398243,67.07566654,66.94800297,63.99506077,55.37539979,56.93558233,53.95735299,38.25900284,39.84753748,55.89521327,45.14280198,35.82502721,45.21546603,45.7875437,53.28618137,48.37527628,35.22619722,55.25939607,50.32119648
